age,genre,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,annees_dans_l_entreprise,satisfaction_employee_environnement,note_evaluation_precedente,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,heure_supplementaires,augementation_salaire_precedente,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,domaine_etude,frequence_deplacement,annees_depuis_la_derniere_promotion,surcharge_ressentie,surcharge_non_recompensee,ratio_revenu_poste,ratio_augmentation_promotion,revenu_satisfaction
24,0,2145,Marié(e),Ressources Humaines,Ressources Humaines,0,2,1,3,4,4,3,0,14,1,2,10,3,Transformation Digitale,Frequent,2,0,0,0.5062842981058594,4.666666666666667,0
30,1,2180,Divorcé(e),Ressources Humaines,Ressources Humaines,6,4,3,2,4,3,2,0,11,1,0,8,3,Ressources Humaines,Frequent,1,0,0,0.514545347259102,5.5,0
31,0,8346,Marié(e),Commercial,Cadre Commercial,1,5,1,3,3,3,3,0,19,1,3,5,3,Entrepreunariat,Occasionnel,0,0,0,1.2051499773436078,19.0,0
27,1,3445,Célibataire,Consulting,Assistant de Direction,1,6,3,3,4,3,2,0,11,0,5,8,3,Transformation Digitale,Occasionnel,1,0,0,1.0629525214399533,5.5,0
29,1,2760,Célibataire,Commercial,Représentant Commercial,1,2,2,1,2,3,3,0,13,0,3,9,3,Marketing,Occasionnel,2,0,0,1.050628092881614,4.333333333333333,1
29,0,6294,Célibataire,Consulting,Manager,8,3,4,4,3,4,4,1,12,0,5,1,3,Infra & Cloud,Frequent,0,0,0,0.8358828425414057,12.0,0
30,0,7140,Divorcé(e),Commercial,Cadre Commercial,2,7,3,2,1,1,3,0,11,1,2,15,2,Marketing,Occasionnel,1,0,0,1.031005372421922,5.5,0
34,0,2932,Marié(e),Consulting,Assistant de Direction,0,5,4,4,4,1,3,1,14,3,3,2,4,Transformation Digitale,Occasionnel,1,0,0,0.9046667032980967,7.0,0
33,1,5147,Célibataire,Commercial,Cadre Commercial,8,11,4,3,2,4,2,0,15,0,2,2,3,Marketing,Aucun,1,0,0,0.7432191389153545,7.5,0
49,1,4507,Célibataire,Commercial,Cadre Commercial,3,5,4,3,4,3,4,0,12,0,1,11,4,Marketing,Occasionnel,0,0,0,0.6508040915273952,12.0,0
33,1,8564,Célibataire,Commercial,Cadre Commercial,2,0,1,3,1,3,2,1,20,0,2,16,3,Infra & Cloud,Occasionnel,0,1,0,1.2366288528601315,20.0,0
38,1,2468,Marié(e),Consulting,Consultant,4,6,3,2,2,2,2,0,14,1,4,2,2,Transformation Digitale,Frequent,0,0,0,0.7621589009474344,14.0,1
31,0,8161,Marié(e),Commercial,Cadre Commercial,2,1,1,3,3,1,3,0,13,3,2,16,4,Marketing,Occasionnel,0,0,0,1.1784362527080259,13.0,0
29,1,2109,Divorcé(e),Consulting,Assistant de Direction,1,1,4,2,1,3,3,0,13,1,2,4,3,Entrepreunariat,Occasionnel,0,0,0,0.6507305856942994,13.0,0
30,0,5294,Marié(e),Consulting,Manager,3,7,3,4,3,3,3,0,16,1,3,16,3,Infra & Cloud,Occasionnel,1,0,0,0.7030765440759774,8.0,0
32,0,2718,Célibataire,Consulting,Assistant de Direction,2,7,2,3,2,2,3,0,14,0,3,5,4,Entrepreunariat,Aucun,0,0,0,0.8386371417340474,14.0,1
38,0,5811,Marié(e),Consulting,Manager,3,1,2,1,4,3,3,1,16,1,2,18,3,Transformation Digitale,Occasionnel,1,0,0,0.7717374003826039,8.0,0
43,0,2437,Marié(e),Consulting,Assistant de Direction,9,1,3,2,3,4,3,1,16,1,4,17,3,Entrepreunariat,Frequent,0,0,0,0.7519347735120947,16.0,0
42,0,2766,Divorcé(e),Consulting,Consultant,8,5,2,3,2,2,2,0,22,3,6,12,3,Transformation Digitale,Occasionnel,0,0,0,0.8541861912563224,22.0,1
55,0,19038,Marié(e),Consulting,Directeur Technique,8,1,3,2,1,2,3,0,12,3,2,2,3,Transformation Digitale,Occasionnel,0,0,0,1.1873111499855,12.0,0
33,0,3055,Divorcé(e),Consulting,Assistant de Direction,5,9,4,3,2,4,2,0,15,2,2,4,3,Entrepreunariat,Aucun,1,0,0,0.9426182737297699,7.5,0
41,0,2289,Divorcé(e),Consulting,Consultant,1,5,3,3,1,2,3,0,20,2,2,9,4,Infra & Cloud,Occasionnel,0,0,0,0.7068807634800152,20.0,1
34,0,4001,Divorcé(e),Commercial,Cadre Commercial,1,15,4,3,3,3,3,1,14,1,3,10,3,Infra & Cloud,Aucun,0,0,0,0.5777384446862898,14.0,0
53,1,12965,Marié(e),Consulting,Tech Lead,4,3,1,2,3,4,2,1,20,3,2,1,4,Transformation Digitale,Aucun,0,1,0,1.7769675028829612,20.0,0
43,0,3539,Célibataire,Ressources Humaines,Ressources Humaines,0,9,2,3,4,2,3,0,13,0,5,2,3,Infra & Cloud,Occasionnel,1,0,0,0.8353100843807163,6.5,0
34,1,6029,Célibataire,Commercial,Cadre Commercial,5,2,4,1,4,1,3,0,12,0,3,3,2,Infra & Cloud,Occasionnel,2,0,0,0.8705786260968861,4.0,0
21,0,2679,Célibataire,Commercial,Représentant Commercial,1,1,2,3,2,2,3,0,13,0,3,7,1,Marketing,Occasionnel,1,0,0,1.0197944423296537,6.5,1
38,1,3702,Marié(e),Consulting,Consultant,1,5,4,2,3,2,3,0,11,1,3,6,2,Autre,Occasionnel,0,0,0,1.1432383514211517,11.0,0
22,1,2398,Marié(e),Consulting,Consultant,1,1,3,3,1,3,3,1,17,0,6,8,1,Transformation Digitale,Occasionnel,0,0,0,0.7405417522171588,17.0,1
31,1,5468,Marié(e),Commercial,Cadre Commercial,1,12,1,2,4,1,3,0,14,2,3,29,4,Marketing,Occasionnel,5,0,0,0.7895710611208779,2.3333333333333335,0
51,1,13116,Marié(e),Consulting,Senior Manager,2,2,1,3,3,4,3,0,11,0,2,3,3,Entrepreunariat,Occasionnel,2,0,0,0.7633269486538254,3.6666666666666665,0
37,0,4189,Marié(e),Commercial,Cadre Commercial,1,5,2,2,2,1,3,0,14,2,2,9,2,Marketing,Occasionnel,0,0,0,0.6048853648565029,14.0,0
46,0,19328,Divorcé(e),Consulting,Directeur Technique,7,2,3,3,4,3,3,1,17,1,3,2,4,Transformation Digitale,Occasionnel,2,0,0,1.2053970956465883,5.666666666666667,0
36,0,8321,Marié(e),Consulting,Manager,7,12,4,3,1,4,3,1,13,1,1,10,3,Infra & Cloud,Occasionnel,5,0,0,1.105081209530829,2.1666666666666665,0
44,0,2342,Divorcé(e),Consulting,Assistant de Direction,1,5,3,3,2,3,2,1,12,3,2,1,2,Transformation Digitale,Frequent,2,1,0,0.7226225849673065,4.0,1
37,0,4071,Divorcé(e),Ressources Humaines,Ressources Humaines,2,10,3,3,2,3,2,0,13,0,4,8,2,Autre,Occasionnel,4,0,0,0.9608780315100017,2.6,0
35,0,5813,Célibataire,Commercial,Cadre Commercial,1,10,3,3,4,4,3,1,18,0,2,27,3,Infra & Cloud,Occasionnel,7,0,0,0.8393885476034498,2.25,0
33,0,3143,Marié(e),Consulting,Assistant de Direction,6,10,4,4,1,2,3,0,19,1,1,8,4,Infra & Cloud,Occasionnel,7,0,0,0.9697706168028369,2.375,0
28,0,2044,Marié(e),Consulting,Assistant de Direction,1,5,3,3,4,3,4,0,11,1,6,1,3,Infra & Cloud,Occasionnel,0,0,0,0.6306748777426022,11.0,0
39,0,13464,Célibataire,Consulting,Directeur Technique,7,4,3,3,3,3,3,0,21,0,3,10,1,Transformation Digitale,Occasionnel,2,0,0,0.8396868013134139,7.0,0
46,0,7991,Célibataire,Commercial,Cadre Commercial,8,2,2,2,2,3,3,0,15,0,3,26,2,Infra & Cloud,Aucun,2,0,0,1.153888505745599,5.0,0
40,1,3377,Marié(e),Consulting,Consultant,4,4,3,3,1,4,2,0,17,1,5,2,2,Infra & Cloud,Occasionnel,0,0,0,1.042873018030586,17.0,0
42,0,5538,Marié(e),Consulting,Manager,5,0,2,4,1,3,2,0,18,2,2,13,3,Transformation Digitale,Occasionnel,0,0,0,0.7354812809015419,18.0,0
35,0,5762,Divorcé(e),Consulting,Tech Lead,2,7,2,3,4,3,3,0,14,1,6,2,2,Transformation Digitale,Aucun,1,0,0,0.7897328771007808,7.0,0
38,0,2592,Divorcé(e),Ressources Humaines,Ressources Humaines,5,11,1,3,2,4,3,0,13,3,3,2,3,Ressources Humaines,Aucun,3,0,0,0.6117896972915561,3.25,1
34,0,5346,Marié(e),Consulting,Consultant,4,7,4,3,1,3,2,0,17,1,3,9,4,Infra & Cloud,Frequent,0,0,0,1.650932530172198,17.0,0
37,0,4213,Célibataire,Consulting,Tech Lead,1,10,4,3,1,2,1,0,15,0,4,10,4,Transformation Digitale,Occasionnel,0,0,0,0.5774287766792068,15.0,0
39,0,4127,Divorcé(e),Commercial,Cadre Commercial,2,2,3,3,4,4,3,0,18,1,6,20,3,Infra & Cloud,Frequent,2,0,0,0.5959326571407944,6.0,0
43,0,2438,Célibataire,Consulting,Assistant de Direction,4,3,1,3,3,3,2,0,13,0,2,9,3,Infra & Cloud,Aucun,1,0,0,0.7522433228651978,6.5,1
41,0,6870,Célibataire,Consulting,Manager,3,3,2,4,2,1,1,0,12,0,3,5,3,Infra & Cloud,Occasionnel,1,0,0,0.9123792704574923,6.0,0
41,1,10447,Divorcé(e),Commercial,Cadre Commercial,0,22,3,3,3,4,4,1,13,1,3,4,1,Marketing,Occasionnel,13,0,0,1.5085312500968933,0.9285714285714286,0
30,1,9667,Célibataire,Consulting,Tech Lead,9,7,1,3,3,2,3,0,14,0,3,10,3,Transformation Digitale,Occasionnel,0,0,0,1.324947539558009,14.0,0
26,1,2148,Marié(e),Ressources Humaines,Ressources Humaines,0,5,4,3,2,3,3,1,11,0,3,20,2,Transformation Digitale,Occasionnel,1,0,1,0.5069923880332802,5.5,0
46,1,8926,Marié(e),Consulting,Manager,4,9,4,3,2,4,4,0,22,1,2,21,2,Transformation Digitale,Occasionnel,3,0,0,1.185429020102413,5.5,0
40,1,6513,Divorcé(e),Consulting,Manager,4,5,3,3,4,4,3,0,17,1,3,1,3,Infra & Cloud,Occasionnel,0,0,0,0.8649674219053345,17.0,0
34,0,6799,Marié(e),Commercial,Cadre Commercial,1,10,2,4,3,3,3,0,21,2,5,8,2,Entrepreunariat,Occasionnel,4,0,0,0.9817654799855248,4.2,0
58,0,16291,Divorcé(e),Commercial,Senior Manager,4,16,2,3,2,4,2,0,22,1,0,2,3,Transformation Digitale,Aucun,14,0,0,0.9481060781121889,1.4666666666666666,0
35,0,2705,Marié(e),Consulting,Consultant,0,5,2,1,3,2,4,0,16,1,2,23,4,Transformation Digitale,Occasionnel,0,0,0,0.8353483902199393,16.0,0
47,1,10333,Divorcé(e),Consulting,Tech Lead,8,22,3,2,2,3,3,1,12,1,4,4,3,Infra & Cloud,Occasionnel,14,0,0,1.4162287086224172,0.8,0
40,1,4448,Divorcé(e),Consulting,Manager,2,7,2,3,1,2,3,0,12,1,3,12,3,Infra & Cloud,Occasionnel,7,0,0,0.590722415574225,1.5,0
54,1,6854,Marié(e),Consulting,Assistant de Direction,4,7,4,3,4,2,2,0,15,1,2,7,4,Transformation Digitale,Occasionnel,1,0,0,2.1147972661681975,7.5,0
31,1,9637,Marié(e),Commercial,Cadre Commercial,2,3,1,3,1,4,3,0,14,2,3,7,4,Marketing,Frequent,2,0,0,1.3915684557465071,4.666666666666667,0
28,1,3591,Marié(e),Consulting,Assistant de Direction,1,3,3,3,1,3,3,0,25,1,3,1,3,Transformation Digitale,Occasionnel,1,0,0,1.1080007269929963,12.5,0
38,1,5405,Marié(e),Commercial,Représentant Commercial,2,4,2,1,4,1,2,1,20,2,4,2,4,Marketing,Occasionnel,0,1,0,2.0574800152264943,20.0,0
26,0,4684,Célibataire,Commercial,Cadre Commercial,1,5,3,3,4,1,3,0,13,0,4,10,3,Transformation Digitale,Occasionnel,1,0,0,0.6763626280706277,6.5,0
58,0,15787,Marié(e),Consulting,Directeur Technique,2,2,1,3,3,2,3,1,14,0,3,15,4,Infra & Cloud,Frequent,2,0,0,0.9845614625917161,4.666666666666667,0
18,1,1514,Célibataire,Consulting,Assistant de Direction,1,0,2,3,3,3,1,0,16,0,4,14,3,Transformation Digitale,Aucun,0,0,0,0.467143720597994,16.0,1
31,0,2956,Marié(e),Ressources Humaines,Ressources Humaines,0,1,4,4,1,3,3,0,17,0,4,18,5,Ressources Humaines,Occasionnel,0,0,0,0.6977046084852776,17.0,0
29,0,2335,Divorcé(e),Ressources Humaines,Ressources Humaines,4,2,1,2,1,4,3,1,15,3,3,13,3,Ressources Humaines,Occasionnel,2,0,0,0.5511299935091757,5.0,1
45,1,5154,Marié(e),Commercial,Cadre Commercial,4,8,3,3,3,2,4,0,22,2,3,2,4,Infra & Cloud,Aucun,5,0,0,0.7442299284961603,3.6666666666666665,0
36,1,6962,Marié(e),Consulting,Assistant de Direction,4,1,4,3,2,4,3,1,22,1,2,2,4,Autre,Occasionnel,0,0,0,2.148120596303325,22.0,0
43,0,5675,Marié(e),Commercial,Cadre Commercial,1,7,1,3,4,3,3,0,20,1,5,2,4,Infra & Cloud,Frequent,7,0,0,0.819461553010421,2.5,0
27,1,2379,Célibataire,Consulting,Consultant,0,5,4,3,4,3,2,1,14,0,3,5,2,Infra & Cloud,Frequent,0,1,0,0.7346742404189411,14.0,0
29,0,3812,Marié(e),Consulting,Consultant,1,11,4,3,4,2,4,0,13,0,3,20,1,Transformation Digitale,Frequent,3,0,0,1.1772081565687278,3.25,0
32,0,4648,Célibataire,Commercial,Cadre Commercial,8,0,4,3,4,3,4,0,13,0,2,10,4,Marketing,Frequent,0,0,0,0.671164281655055,13.0,0
42,0,2936,Marié(e),Consulting,Assistant de Direction,3,6,3,3,3,2,2,0,22,2,1,10,4,Entrepreunariat,Aucun,3,0,0,0.9059009007105089,5.5,0
47,1,2105,Célibataire,Consulting,Consultant,4,2,2,3,3,3,3,0,12,0,2,9,4,Infra & Cloud,Occasionnel,2,0,0,0.6500585439604334,4.0,0
46,0,8578,Divorcé(e),Consulting,Tech Lead,3,9,4,3,4,3,2,0,14,1,4,2,2,Infra & Cloud,Occasionnel,4,0,0,1.1756904928445848,2.8,0
28,0,2706,Divorcé(e),Ressources Humaines,Ressources Humaines,1,3,3,3,4,2,3,0,15,1,2,1,2,Infra & Cloud,Aucun,2,0,0,0.6386971145335457,5.0,0
29,0,6384,Divorcé(e),Consulting,Manager,8,7,4,1,3,4,3,0,17,2,3,29,1,Infra & Cloud,Occasionnel,1,0,0,0.8478354094032943,8.5,0
42,0,3968,Célibataire,Consulting,Consultant,4,0,4,3,3,4,3,0,13,0,3,8,3,Infra & Cloud,Occasionnel,0,0,0,1.2253835165961993,13.0,0
32,0,9907,Célibataire,Commercial,Cadre Commercial,7,2,3,2,2,3,2,1,12,0,3,2,4,Marketing,Occasionnel,2,1,0,1.4305560538633024,4.0,0
46,1,13225,Divorcé(e),Commercial,Cadre Commercial,2,19,1,4,1,4,3,0,12,1,5,3,3,Entrepreunariat,Occasionnel,2,0,0,1.9096703151652543,4.0,0
27,1,3540,Marié(e),Commercial,Représentant Commercial,1,9,2,2,3,4,3,0,21,1,5,23,1,Transformation Digitale,Occasionnel,5,0,0,1.3475447278264179,3.5,0
29,0,2804,Marié(e),Ressources Humaines,Ressources Humaines,1,1,4,2,2,4,3,0,11,0,3,6,1,Transformation Digitale,Occasionnel,0,0,0,0.6618280521626246,11.0,0
43,1,19392,Marié(e),Consulting,Senior Manager,7,16,1,2,3,4,3,0,13,0,2,6,3,Transformation Digitale,Occasionnel,6,0,0,1.128578544395775,1.8571428571428572,0
48,0,19665,Marié(e),Consulting,Directeur Technique,4,22,4,2,2,4,3,0,12,0,3,10,3,Infra & Cloud,Occasionnel,12,0,0,1.22641421181137,0.9230769230769231,0
29,0,2439,Célibataire,Consulting,Assistant de Direction,1,1,4,2,4,2,2,1,24,0,3,24,2,Infra & Cloud,Frequent,1,1,0,0.7525518722183008,12.0,0
46,1,7314,Marié(e),Commercial,Cadre Commercial,5,8,3,3,2,3,3,0,21,3,2,10,3,Infra & Cloud,Occasionnel,0,0,0,1.0561307134305233,21.0,0
27,1,4774,Marié(e),Consulting,Assistant de Direction,0,7,4,2,1,4,2,0,19,1,2,15,3,Infra & Cloud,Frequent,7,0,0,1.473014611713886,2.375,0
39,0,3902,Divorcé(e),Consulting,Assistant de Direction,8,2,4,3,4,2,3,0,14,3,2,19,4,Autre,Occasionnel,2,0,0,1.2039595758080401,4.666666666666667,0
55,0,2662,Marié(e),Consulting,Assistant de Direction,8,5,2,2,4,2,4,0,20,1,2,2,4,Entrepreunariat,Occasionnel,0,0,0,0.8213583779602774,20.0,0
28,1,2856,Marié(e),Commercial,Représentant Commercial,1,1,2,3,2,4,3,0,19,1,3,3,3,Transformation Digitale,Occasionnel,0,0,0,1.0871716787209744,19.0,0
30,0,1081,Célibataire,Commercial,Représentant Commercial,1,1,2,3,4,3,2,0,13,0,3,9,3,Transformation Digitale,Occasionnel,0,0,0,0.4114960030452988,13.0,0
22,0,2472,Célibataire,Consulting,Assistant de Direction,1,1,4,3,2,1,3,1,23,0,2,7,1,Infra & Cloud,Occasionnel,0,0,0,0.762734000870701,23.0,1
36,1,5673,Marié(e),Commercial,Cadre Commercial,1,10,2,2,3,1,3,1,13,1,4,10,4,Entrepreunariat,Occasionnel,1,0,0,0.8191727559873336,6.5,0
31,0,4197,Divorcé(e),Consulting,Consultant,1,10,2,3,3,1,3,0,11,1,2,20,3,Infra & Cloud,Occasionnel,0,0,0,1.296102474585244,11.0,0
34,0,9713,Marié(e),Commercial,Cadre Commercial,2,5,3,3,4,4,3,1,13,3,3,4,3,Infra & Cloud,Occasionnel,1,0,0,1.4025427426238273,6.5,0
29,0,2062,Célibataire,Consulting,Consultant,3,3,4,3,1,2,3,0,14,0,2,7,3,Infra & Cloud,Occasionnel,1,0,0,0.6367794383118355,7.0,1
37,0,4284,Marié(e),Consulting,Assistant de Direction,5,5,4,3,1,3,3,1,22,1,2,7,4,Transformation Digitale,Occasionnel,0,0,0,1.3218254286933993,22.0,0
35,1,4788,Marié(e),Consulting,Tech Lead,0,3,4,2,2,4,3,1,11,0,2,16,2,Autre,Occasionnel,0,0,1,0.6562375938143941,11.0,0
45,1,5906,Marié(e),Consulting,Tech Lead,0,9,2,2,4,4,2,0,13,2,2,25,2,Infra & Cloud,Occasionnel,3,0,0,0.8094693460876798,3.25,0
36,0,3886,Célibataire,Ressources Humaines,Ressources Humaines,1,10,2,2,4,4,2,0,21,0,2,2,1,Ressources Humaines,Frequent,0,0,0,0.9172124859857201,21.0,0
40,0,16823,Divorcé(e),Consulting,Senior Manager,2,19,1,3,1,1,3,0,11,1,3,1,4,Infra & Cloud,Occasionnel,11,0,0,0.9790674944497794,0.9166666666666666,0
26,1,2933,Marié(e),Consulting,Assistant de Direction,1,1,2,2,3,3,2,1,13,1,3,1,2,Infra & Cloud,Occasionnel,1,1,0,0.9049752526511997,6.5,0
27,1,6500,Célibataire,Commercial,Cadre Commercial,0,8,1,4,3,2,2,0,14,0,5,2,2,Transformation Digitale,Occasionnel,0,0,0,0.9385903250339624,14.0,0
48,1,17174,Divorcé(e),Consulting,Senior Manager,3,22,4,3,4,2,3,0,11,1,3,22,3,Transformation Digitale,Frequent,4,0,0,0.9994950454544677,2.2,0
44,0,5033,Marié(e),Consulting,Manager,2,2,2,4,1,4,3,0,15,1,5,1,4,Infra & Cloud,Occasionnel,2,0,0,0.6684141001765006,5.0,0
34,0,2307,Marié(e),Consulting,Assistant de Direction,1,5,4,1,1,2,3,1,23,1,2,16,4,Entrepreunariat,Aucun,3,0,0,0.7118233576087003,5.75,1
56,0,2587,Célibataire,Consulting,Consultant,1,4,1,3,4,4,3,0,16,0,3,24,2,Infra & Cloud,Occasionnel,1,0,0,0.7989080537889032,8.0,0
36,0,5507,Marié(e),Commercial,Cadre Commercial,2,4,3,2,2,3,1,0,16,2,1,17,2,Marketing,Occasionnel,1,0,0,0.7952026030710817,8.0,0
41,1,4393,Marié(e),Commercial,Cadre Commercial,5,5,3,3,2,3,3,0,21,1,3,8,3,Marketing,Occasionnel,1,0,0,0.6343426612114149,10.5,0
42,0,13348,Marié(e),Consulting,Directeur Technique,9,13,3,3,1,2,4,0,13,1,3,6,3,Transformation Digitale,Occasionnel,5,0,0,0.8324524230489786,2.1666666666666665,0
31,1,6583,Divorcé(e),Commercial,Cadre Commercial,2,5,3,3,4,4,3,1,11,1,2,10,2,Transformation Digitale,Occasionnel,1,0,1,0.9505754014920884,5.5,0
34,1,8103,Marié(e),Commercial,Cadre Commercial,3,4,4,2,4,3,2,1,12,0,3,3,1,Transformation Digitale,Occasionnel,0,1,0,1.1700611390384918,12.0,0
31,1,3978,Divorcé(e),Consulting,Consultant,8,2,1,4,3,2,2,0,12,1,0,4,3,Transformation Digitale,Occasionnel,2,0,0,1.2284716807005245,4.0,0
26,0,2544,Marié(e),Consulting,Consultant,0,7,3,4,4,1,3,0,18,1,3,6,3,Autre,Frequent,7,0,0,0.7856289481403053,2.25,0
45,0,5399,Célibataire,Consulting,Manager,4,4,2,3,3,3,3,0,12,0,3,1,4,Transformation Digitale,Frequent,0,0,0,0.7170212054148474,12.0,0
33,0,5487,Célibataire,Commercial,Cadre Commercial,1,10,2,3,3,2,2,0,14,0,2,10,4,Marketing,Occasionnel,0,0,0,0.792314632840208,14.0,0
28,0,6834,Marié(e),Commercial,Cadre Commercial,1,7,3,2,4,3,3,1,12,1,2,1,2,Infra & Cloud,Frequent,0,0,0,0.9868194278895538,12.0,0
29,0,1091,Célibataire,Commercial,Représentant Commercial,1,1,3,4,1,4,3,0,17,0,3,24,3,Entrepreunariat,Frequent,0,0,0,0.4153026265702322,17.0,0
39,1,5736,Marié(e),Commercial,Cadre Commercial,6,3,1,1,3,3,3,0,19,1,1,21,4,Infra & Cloud,Aucun,1,0,0,0.828269862214586,9.5,0
27,0,2226,Marié(e),Consulting,Assistant de Direction,1,5,2,3,2,3,2,0,11,1,3,2,4,Entrepreunariat,Occasionnel,1,0,0,0.6868308600073545,5.5,1
34,0,5747,Marié(e),Consulting,Assistant de Direction,1,15,3,2,4,2,3,1,15,0,3,22,4,Autre,Frequent,6,0,0,1.7732331322831385,2.142857142857143,0
28,1,9854,Célibataire,Commercial,Cadre Commercial,3,2,4,3,3,4,3,1,11,0,0,13,2,Marketing,Occasionnel,2,0,1,1.422902932751487,3.6666666666666665,0
47,0,5467,Marié(e),Consulting,Assistant de Direction,8,8,3,3,2,3,4,0,18,1,4,14,4,Entrepreunariat,Aucun,1,0,0,1.6868393134142887,9.0,0
56,1,5380,Marié(e),Commercial,Cadre Commercial,4,0,4,2,1,3,3,0,16,1,3,11,5,Marketing,Occasionnel,0,0,0,0.7768639921050335,16.0,0
39,0,5151,Marié(e),Consulting,Tech Lead,1,10,1,3,1,4,3,0,25,1,3,9,2,Transformation Digitale,Occasionnel,7,0,0,0.7059899427188687,3.125,0
38,1,2133,Divorcé(e),Consulting,Assistant de Direction,1,20,4,2,2,3,3,1,16,1,3,8,3,Transformation Digitale,Frequent,0,0,0,0.6581357701687722,16.0,0
58,1,17875,Marié(e),Commercial,Senior Manager,4,1,4,3,4,3,2,1,13,1,2,21,3,Infra & Cloud,Occasionnel,0,1,0,1.040291949312834,13.0,0
32,1,2432,Célibataire,Consulting,Assistant de Direction,3,4,1,4,3,1,3,1,14,0,2,5,2,Infra & Cloud,Frequent,0,0,0,0.7503920267465796,14.0,1
38,0,4771,Divorcé(e),Consulting,Assistant de Direction,2,5,2,3,4,4,4,0,19,2,0,9,2,Infra & Cloud,Occasionnel,0,0,0,1.4720889636545769,19.0,0
49,0,19161,Marié(e),Consulting,Directeur Technique,3,5,2,3,4,4,3,0,15,0,3,2,1,Infra & Cloud,Frequent,4,0,0,1.194982085558996,3.0,0
42,0,5087,Divorcé(e),Commercial,Cadre Commercial,3,0,2,3,4,3,3,1,12,2,4,12,4,Marketing,Occasionnel,0,0,0,0.7345552282227333,12.0,0
27,1,2863,Marié(e),Ressources Humaines,Ressources Humaines,1,1,1,2,2,1,3,0,12,0,2,22,3,Ressources Humaines,Frequent,0,0,0,0.6757538207352334,12.0,1
35,0,5561,Marié(e),Commercial,Cadre Commercial,0,5,2,3,1,4,1,0,16,1,2,18,4,Transformation Digitale,Occasionnel,0,0,0,0.8030001226944408,16.0,0
28,0,2144,Célibataire,Consulting,Assistant de Direction,1,5,3,3,3,3,2,0,14,0,3,16,3,Transformation Digitale,Aucun,1,0,0,0.6615298130529057,7.0,0
31,0,3065,Divorcé(e),Consulting,Assistant de Direction,1,4,3,3,1,4,4,1,13,1,3,3,2,Transformation Digitale,Aucun,2,0,0,0.9457037672608003,4.333333333333333,0
36,0,2810,Marié(e),Consulting,Consultant,1,5,1,4,2,2,3,0,22,0,3,9,4,Infra & Cloud,Aucun,0,0,0,0.8677741133153529,22.0,1
34,0,9888,Célibataire,Commercial,Cadre Commercial,1,14,1,3,4,1,2,0,21,0,3,1,3,Marketing,Occasionnel,2,0,0,1.4278124821439724,7.0,0
34,0,8628,Divorcé(e),Commercial,Cadre Commercial,1,8,4,3,3,3,2,0,18,1,2,13,4,Transformation Digitale,Occasionnel,1,0,0,1.2458703575989274,9.0,0
26,0,2867,Célibataire,Consulting,Consultant,0,7,3,3,1,4,2,0,13,0,6,1,3,Transformation Digitale,Occasionnel,7,0,0,0.885376648710006,1.625,1
29,0,5373,Marié(e),Consulting,Manager,0,5,1,3,1,1,2,0,12,1,5,1,3,Infra & Cloud,Occasionnel,0,0,0,0.7135682416547462,12.0,0
32,1,6667,Divorcé(e),Consulting,Manager,5,5,3,3,4,2,3,0,18,1,6,15,4,Transformation Digitale,Aucun,1,0,0,0.8854195918690104,9.0,0
31,0,5003,Marié(e),Consulting,Assistant de Direction,1,10,4,1,1,2,3,0,21,0,6,1,3,Infra & Cloud,Frequent,8,0,0,1.5436724135744808,2.3333333333333335,0
28,0,2367,Divorcé(e),Consulting,Consultant,5,4,3,2,4,1,2,0,12,1,2,17,3,Entrepreunariat,Occasionnel,0,0,0,0.730968443493751,12.0,1
38,0,2858,Célibataire,Commercial,Représentant Commercial,4,1,1,2,1,1,2,0,14,0,3,1,3,Infra & Cloud,Occasionnel,0,0,0,1.087933003425961,14.0,1
35,1,5204,Marié(e),Commercial,Cadre Commercial,1,10,3,3,4,4,3,1,11,0,2,7,4,Infra & Cloud,Occasionnel,0,0,1,0.7514498540733447,11.0,0
27,0,4105,Célibataire,Commercial,Cadre Commercial,1,7,4,3,4,1,3,0,14,0,5,9,3,Marketing,Occasionnel,0,0,0,0.5927558898868333,14.0,0
32,0,9679,Célibataire,Consulting,Tech Lead,8,1,4,2,4,2,3,0,24,0,1,5,4,Infra & Cloud,Occasionnel,0,0,0,1.3265922453069172,24.0,0
31,0,5617,Marié(e),Commercial,Cadre Commercial,1,10,1,3,4,3,3,1,11,0,4,26,4,Marketing,Frequent,0,0,1,0.8110864393408872,11.0,0
53,0,10448,Célibataire,Commercial,Cadre Commercial,6,2,1,3,1,2,2,1,13,0,2,24,4,Infra & Cloud,Occasionnel,2,1,0,1.508675648608437,4.333333333333333,0
54,1,2897,Marié(e),Consulting,Assistant de Direction,3,4,1,3,3,3,2,0,11,2,6,9,2,Infra & Cloud,Occasionnel,2,0,0,0.8938674759394906,3.6666666666666665,1
33,0,5968,Divorcé(e),Consulting,Manager,1,9,4,3,3,3,3,0,20,3,2,7,2,Infra & Cloud,Frequent,2,0,0,0.7925879892416761,6.666666666666667,0
43,0,7510,Marié(e),Consulting,Manager,1,10,1,3,3,2,3,0,17,1,1,11,3,Infra & Cloud,Occasionnel,0,0,0,0.9973753014753665,17.0,0
